player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left
3962,Player_3961,30,CB,Spain,Club_161,€619K,0,0,617,1
3963,Player_3962,20,LB,Germany,Club_162,€634K,0,0,2165,2
3964,Player_3963,28,RB,France,Club_163,€1M,3,2,3308,4
3965,Player_3964,29,CDM,Brazil,Club_164,€553K,2,1,2356,2
3966,Player_3965,35,CM,Argentina,Club_165,€1M,3,2,3527,2
3967,Player_3966,30,CAM,Italy,Club_166,€921K,3,1,3546,5
3968,Player_3967,31,LM,Portugal,Club_167,€1M,2,0,2147,5
3969,Player_3968,28,RM,Netherlands,Club_168,€1M,1,2,2308,1
3970,Player_3969,32,LW,Belgium,Club_169,€1M,1,2,992,5
3971,Player_3970,23,RW,England,Club_170,€1M,0,0,1328,4
3972,Player_3971,17,ST,Spain,Club_171,€1M,1,1,1377,5
3973,Player_3972,20,GK,Germany,Club_172,€569K,0,0,285,0
3974,Player_3973,21,CB,France,Club_173,€1M,1,2,2375,0
3975,Player_3974,27,LB,Brazil,Club_174,€823K,1,1,3174,0
3976,Player_3975,33,RB,Argentina,Club_175,€515K,3,1,2110,2
3977,Player_3976,16,CDM,Italy,Club_176,€899K,1,1,686,3
3978,Player_3977,32,CM,Portugal,Club_177,€532K,0,0,1305,1
3979,Player_3978,26,CAM,Netherlands,Club_178,€2M,1,1,1464,0
3980,Player_3979,25,LM,Belgium,Club_179,€1M,2,0,3364,1
3981,Player_3980,34,RM,England,Club_180,€512K,1,0,737,5
3982,Player_3981,29,LW,Spain,Club_181,€1M,0,1,3078,2
3983,Player_3982,25,RW,Germany,Club_182,€2M,4,0,2686,1
3984,Player_3983,30,ST,France,Club_183,€1M,1,0,2983,0
3985,Player_3984,34,GK,Brazil,Club_184,€198K,0,0,3163,0
3986,Player_3985,19,CB,Argentina,Club_185,€1M,1,1,1958,2
3987,Player_3986,17,LB,Italy,Club_186,€499K,0,0,3261,2
3988,Player_3987,24,RB,Portugal,Club_187,€1M,1,1,1894,4
3989,Player_3988,25,CDM,Netherlands,Club_188,€469K,0,2,2523,2
3990,Player_3989,26,CM,Belgium,Club_189,€681K,0,2,3582,3
3991,Player_3990,29,CAM,England,Club_190,€1M,0,1,1485,3
3992,Player_3991,22,LM,Spain,Club_191,€2M,2,0,2100,0
3993,Player_3992,30,RM,Germany,Club_192,€766K,1,2,2801,5
3994,Player_3993,34,LW,France,Club_193,€1M,0,0,485,2
3995,Player_3994,30,RW,Brazil,Club_194,€1M,2,3,3715,3
3996,Player_3995,23,ST,Argentina,Club_195,€2M,1,0,1513,3
3997,Player_3996,26,GK,Italy,Club_196,€793K,0,0,2001,4
3998,Player_3997,24,CB,Portugal,Club_197,€646K,1,0,1387,5
3999,Player_3998,30,LB,Netherlands,Club_198,€936K,5,3,3183,5
4000,Player_3999,16,RB,Belgium,Club_199,€414K,1,1,2456,2
4001,Player_4000,16,CDM,England,Club_0,€394K,1,0,1030,4
4002,Player_4001,34,CM,Spain,Club_1,€374K,0,0,1765,5
4003,Player_4002,18,CAM,Germany,Club_2,€1M,0,0,667,5
4004,Player_4003,25,LM,France,Club_3,€976K,0,1,1220,1
4005,Player_4004,23,RM,Brazil,Club_4,€1M,0,1,834,4
4006,Player_4005,30,LW,Argentina,Club_5,€1M,0,0,875,5
4007,Player_4006,25,RW,Italy,Club_6,€1M,1,0,2414,1
4008,Player_4007,16,ST,Portugal,Club_7,€2M,3,0,1001,1
4009,Player_4008,33,GK,Netherlands,Club_8,€193K,0,0,249,5
4010,Player_4009,17,CB,Belgium,Club_9,€963K,1,0,1939,2
4011,Player_4010,34,LB,England,Club_10,€288K,0,0,1618,1
4012,Player_4011,28,RB,Spain,Club_11,€977K,0,2,1263,1
4013,Player_4012,16,CDM,Germany,Club_12,€534K,0,0,2427,4
4014,Player_4013,17,CM,France,Club_13,€1M,1,0,871,2
4015,Player_4014,31,CAM,Brazil,Club_14,€1M,0,0,834,2
4016,Player_4015,30,LM,Argentina,Club_15,€1M,1,1,3542,1
4017,Player_4016,28,RM,Italy,Club_16,€1M,1,1,2822,4
4018,Player_4017,31,LW,Portugal,Club_17,€939K,1,0,918,4
4019,Player_4018,32,RW,Netherlands,Club_18,€2M,2,1,1724,4
4020,Player_4019,22,ST,Belgium,Club_19,€1M,2,0,2502,4
4021,Player_4020,32,GK,England,Club_20,€364K,3,1,2413,0
4022,Player_4021,22,CB,Spain,Club_21,€897K,0,0,1313,5
4023,Player_4022,28,LB,Germany,Club_22,€926K,1,0,1897,1
4024,Player_4023,20,RB,France,Club_23,€530K,0,0,402,1
4025,Player_4024,32,CDM,Brazil,Club_24,€817K,1,3,2105,1
4026,Player_4025,18,CM,Argentina,Club_25,€1M,2,0,2568,2
4027,Player_4026,22,CAM,Italy,Club_26,€718K,0,0,1327,2
4028,Player_4027,32,LM,Portugal,Club_27,€924K,0,0,1138,4
4029,Player_4028,22,RM,Netherlands,Club_28,€1M,0,0,209,5
4030,Player_4029,16,LW,Belgium,Club_29,€2M,0,1,1064,2
4031,Player_4030,32,RW,England,Club_30,€572K,0,1,815,3
4032,Player_4031,32,ST,Spain,Club_31,€2M,2,0,2220,1
4033,Player_4032,26,GK,Germany,Club_32,€512K,0,0,233,1
4034,Player_4033,18,CB,France,Club_33,€476K,1,0,792,0
4035,Player_4034,30,LB,Brazil,Club_34,€843K,1,1,1907,0
4036,Player_4035,26,RB,Argentina,Club_35,€627K,2,2,1613,3
4037,Player_4036,31,CDM,Italy,Club_36,€764K,3,1,3691,0
4038,Player_4037,24,CM,Portugal,Club_37,€1M,2,0,2840,5
4039,Player_4038,16,CAM,Netherlands,Club_38,€1M,1,0,3474,4
4040,Player_4039,31,LM,Belgium,Club_39,€1M,1,1,3110,4
4041,Player_4040,24,RM,England,Club_40,€1M,2,1,2166,1
4042,Player_4041,34,LW,Spain,Club_41,€967K,0,0,334,4
4043,Player_4042,27,RW,Germany,Club_42,€979K,0,0,1359,0
4044,Player_4043,34,ST,France,Club_43,€2M,1,3,3610,3
4045,Player_4044,24,GK,Brazil,Club_44,€922K,1,2,1639,5
4046,Player_4045,22,CB,Argentina,Club_45,€656K,0,1,1097,4
4047,Player_4046,29,LB,Italy,Club_46,€623K,0,1,1214,1
4048,Player_4047,34,RB,Portugal,Club_47,€557K,0,1,323,1
4049,Player_4048,34,CDM,Netherlands,Club_48,€901K,4,0,3058,5
4050,Player_4049,17,CM,Belgium,Club_49,€1M,1,1,3218,0
4051,Player_4050,24,CAM,England,Club_50,€1M,1,0,1790,4
4052,Player_4051,28,LM,Spain,Club_51,€644K,0,0,283,0
4053,Player_4052,30,RM,Germany,Club_52,€1M,0,1,212,1
4054,Player_4053,18,LW,France,Club_53,€1M,1,0,1658,3
4055,Player_4054,26,RW,Brazil,Club_54,€1M,1,2,1741,4
4056,Player_4055,29,ST,Argentina,Club_55,€2M,1,0,928,3
4057,Player_4056,23,GK,Italy,Club_56,€669K,0,0,751,5
4058,Player_4057,33,CB,Portugal,Club_57,€1M,2,0,1417,4
4059,Player_4058,34,LB,Netherlands,Club_58,€465K,3,1,2386,1
4060,Player_4059,31,RB,Belgium,Club_59,€968K,2,0,1821,4
4061,Player_4060,17,CDM,England,Club_60,€752K,0,1,1045,1
4062,Player_4061,23,CM,Spain,Club_61,€941K,0,1,1794,2
4063,Player_4062,21,CAM,Germany,Club_62,€916K,0,0,1892,1
4064,Player_4063,27,LM,France,Club_63,€1M,0,0,104,1
4065,Player_4064,30,RM,Brazil,Club_64,€1M,1,0,1489,5
4066,Player_4065,23,LW,Argentina,Club_65,€1M,0,1,1482,4
4067,Player_4066,19,RW,Italy,Club_66,€1M,0,0,1455,3
4068,Player_4067,30,ST,Portugal,Club_67,€1M,0,1,769,1
4069,Player_4068,35,GK,Netherlands,Club_68,€567K,3,3,2763,4
4070,Player_4069,32,CB,Belgium,Club_69,€772K,3,2,3690,1
4071,Player_4070,28,LB,England,Club_70,€915K,1,0,2810,0
4072,Player_4071,33,RB,Spain,Club_71,€460K,1,0,1959,0
4073,Player_4072,17,CDM,Germany,Club_72,€487K,0,0,2027,0
4074,Player_4073,28,CM,France,Club_73,€982K,0,0,3292,0
4075,Player_4074,28,CAM,Brazil,Club_74,€1M,0,0,378,3
4076,Player_4075,30,LM,Argentina,Club_75,€1M,0,4,3293,5
4077,Player_4076,35,RM,Italy,Club_76,€976K,1,2,3329,1
4078,Player_4077,25,LW,Portugal,Club_77,€2M,0,0,712,0
4079,Player_4078,18,RW,Netherlands,Club_78,€793K,0,0,3438,4
4080,Player_4079,34,ST,Belgium,Club_79,€1M,2,0,1372,0
4081,Player_4080,18,GK,England,Club_80,€282K,0,0,224,2
4082,Player_4081,29,CB,Spain,Club_81,€448K,0,0,1737,2
4083,Player_4082,23,LB,Germany,Club_82,€413K,1,0,737,5
4084,Player_4083,19,RB,France,Club_83,€645K,0,0,235,3
4085,Player_4084,35,CDM,Brazil,Club_84,€605K,0,1,182,2
4086,Player_4085,26,CM,Argentina,Club_85,€1M,0,0,711,4
4087,Player_4086,26,CAM,Italy,Club_86,€1M,1,2,1892,0
4088,Player_4087,26,LM,Portugal,Club_87,€1M,1,1,2491,2
4089,Player_4088,17,RM,Netherlands,Club_88,€756K,0,0,1888,2
4090,Player_4089,32,LW,Belgium,Club_89,€1M,0,0,622,3
4091,Player_4090,24,RW,England,Club_90,€1M,0,1,3077,2
4092,Player_4091,17,ST,Spain,Club_91,€3M,1,1,1259,0
4093,Player_4092,30,GK,Germany,Club_92,€454K,1,1,1150,5
4094,Player_4093,31,CB,France,Club_93,€434K,1,1,3175,5
4095,Player_4094,19,LB,Brazil,Club_94,€710K,0,0,748,5
4096,Player_4095,23,RB,Argentina,Club_95,€1M,2,0,3551,1
4097,Player_4096,24,CDM,Italy,Club_96,€833K,1,2,2202,0
4098,Player_4097,20,CM,Portugal,Club_97,€1M,1,2,2304,2
4099,Player_4098,31,CAM,Netherlands,Club_98,€637K,1,0,2282,2
4100,Player_4099,28,LM,Belgium,Club_99,€2M,0,1,2547,2
4101,Player_4100,22,RM,England,Club_100,€972K,3,0,2336,3
4102,Player_4101,35,LW,Spain,Club_101,€521K,0,0,509,4
4103,Player_4102,32,RW,Germany,Club_102,€621K,1,1,1575,0
4104,Player_4103,18,ST,France,Club_103,€2M,3,1,1823,5
4105,Player_4104,20,GK,Brazil,Club_104,€381K,1,1,2756,2
4106,Player_4105,34,CB,Argentina,Club_105,€841K,1,0,784,1
4107,Player_4106,27,LB,Italy,Club_106,€889K,0,0,2941,3
4108,Player_4107,22,RB,Portugal,Club_107,€634K,2,0,2823,4
4109,Player_4108,24,CDM,Netherlands,Club_108,€1M,2,1,3640,2
4110,Player_4109,21,CM,Belgium,Club_109,€679K,1,0,2345,5
4111,Player_4110,32,CAM,England,Club_110,€1M,3,2,3681,0
4112,Player_4111,31,LM,Spain,Club_111,€779K,1,0,136,1
4113,Player_4112,18,RM,Germany,Club_112,€807K,0,0,2423,5
4114,Player_4113,19,LW,France,Club_113,€1M,1,0,2134,3
4115,Player_4114,25,RW,Brazil,Club_114,€1M,0,1,3490,0
4116,Player_4115,20,ST,Argentina,Club_115,€3M,0,1,1777,0
4117,Player_4116,25,GK,Italy,Club_116,€729K,0,1,1222,3
4118,Player_4117,27,CB,Portugal,Club_117,€1M,5,0,3534,0
4119,Player_4118,25,LB,Netherlands,Club_118,€1M,4,2,2484,1
4120,Player_4119,28,RB,Belgium,Club_119,€1M,3,2,1333,1
4121,Player_4120,26,CDM,England,Club_120,€957K,2,0,3667,0
4122,Player_4121,31,CM,Spain,Club_121,€921K,1,2,1777,2
4123,Player_4122,23,CAM,Germany,Club_122,€1M,0,2,1304,0
4124,Player_4123,23,LM,France,Club_123,€1M,2,0,3394,2
4125,Player_4124,23,RM,Brazil,Club_124,€1M,0,0,763,0
4126,Player_4125,28,LW,Argentina,Club_125,€1M,0,0,701,5
4127,Player_4126,17,RW,Italy,Club_126,€916K,0,0,2989,4
4128,Player_4127,27,ST,Portugal,Club_127,€1M,0,0,151,1
4129,Player_4128,25,GK,Netherlands,Club_128,€440K,0,0,1325,0
4130,Player_4129,27,CB,Belgium,Club_129,€1M,1,1,1301,1
4131,Player_4130,26,LB,England,Club_130,€517K,1,2,3722,3
4132,Player_4131,30,RB,Spain,Club_131,€750K,1,2,1711,4
4133,Player_4132,31,CDM,Germany,Club_132,€661K,2,0,1031,2
4134,Player_4133,32,CM,France,Club_133,€453K,0,0,806,3
4135,Player_4134,17,CAM,Brazil,Club_134,€1M,0,0,234,4
4136,Player_4135,33,LM,Argentina,Club_135,€969K,0,1,2722,3
4137,Player_4136,27,RM,Italy,Club_136,€721K,0,0,560,1
4138,Player_4137,34,LW,Portugal,Club_137,€1M,0,0,1325,5
4139,Player_4138,33,RW,Netherlands,Club_138,€1M,0,0,37,4
4140,Player_4139,32,ST,Belgium,Club_139,€2M,0,1,1159,3
4141,Player_4140,21,GK,England,Club_140,€639K,0,3,2869,2
4142,Player_4141,30,CB,Spain,Club_141,€738K,0,0,420,4
4143,Player_4142,18,LB,Germany,Club_142,€432K,0,0,1242,4
4144,Player_4143,21,RB,France,Club_143,€925K,0,0,347,3
4145,Player_4144,18,CDM,Brazil,Club_144,€547K,0,1,1831,5
4146,Player_4145,16,CM,Argentina,Club_145,€1M,2,1,1569,0
4147,Player_4146,28,CAM,Italy,Club_146,€735K,1,0,3150,2
4148,Player_4147,29,LM,Portugal,Club_147,€1M,1,1,2795,2
4149,Player_4148,28,RM,Netherlands,Club_148,€882K,2,0,1918,3
4150,Player_4149,19,LW,Belgium,Club_149,€2M,2,0,2320,5
4151,Player_4150,22,RW,England,Club_150,€1M,1,2,3232,1
4152,Player_4151,25,ST,Spain,Club_151,€3M,3,2,3758,1
4153,Player_4152,22,GK,Germany,Club_152,€475K,0,1,1901,0
4154,Player_4153,30,CB,France,Club_153,€1M,0,1,2355,0
4155,Player_4154,30,LB,Brazil,Club_154,€427K,2,1,1397,3
4156,Player_4155,19,RB,Argentina,Club_155,€559K,0,1,3023,5
4157,Player_4156,21,CDM,Italy,Club_156,€1M,3,1,2780,1
4158,Player_4157,35,CM,Portugal,Club_157,€1M,1,0,3080,2
4159,Player_4158,20,CAM,Netherlands,Club_158,€1M,4,1,1824,5
4160,Player_4159,35,LM,Belgium,Club_159,€1M,0,1,2491,1
4161,Player_4160,27,RM,England,Club_160,€1M,0,1,3184,5
4162,Player_4161,16,LW,Spain,Club_161,€1M,0,0,1228,3
4163,Player_4162,23,RW,Germany,Club_162,€839K,1,0,404,1
4164,Player_4163,16,ST,France,Club_163,€1M,0,1,1721,4
4165,Player_4164,20,GK,Brazil,Club_164,€599K,3,3,2900,3
4166,Player_4165,21,CB,Argentina,Club_165,€438K,0,0,1220,4
4167,Player_4166,18,LB,Italy,Club_166,€481K,2,0,2825,5
4168,Player_4167,30,RB,Portugal,Club_167,€853K,0,0,114,3
4169,Player_4168,20,CDM,Netherlands,Club_168,€864K,4,0,3192,2
4170,Player_4169,29,CM,Belgium,Club_169,€1M,0,0,1676,3
4171,Player_4170,33,CAM,England,Club_170,€651K,0,0,64,3
4172,Player_4171,31,LM,Spain,Club_171,€1M,0,0,1299,3
4173,Player_4172,21,RM,Germany,Club_172,€1M,1,0,824,3
4174,Player_4173,29,LW,France,Club_173,€940K,0,2,2286,0
4175,Player_4174,23,RW,Brazil,Club_174,€1M,1,0,2349,4
4176,Player_4175,22,ST,Argentina,Club_175,€2M,2,0,1415,3
4177,Player_4176,23,GK,Italy,Club_176,€665K,2,0,3593,3
4178,Player_4177,28,CB,Portugal,Club_177,€1M,1,0,968,5
4179,Player_4178,21,LB,Netherlands,Club_178,€751K,1,0,368,0
4180,Player_4179,33,RB,Belgium,Club_179,€581K,0,0,232,1
4181,Player_4180,17,CDM,England,Club_180,€1M,1,2,2242,5
4182,Player_4181,23,CM,Spain,Club_181,€837K,0,0,906,5
4183,Player_4182,26,CAM,Germany,Club_182,€2M,1,2,3083,0
4184,Player_4183,16,LM,France,Club_183,€1M,0,0,920,0
4185,Player_4184,21,RM,Brazil,Club_184,€618K,0,0,688,0
4186,Player_4185,31,LW,Argentina,Club_185,€491K,0,0,176,5
4187,Player_4186,35,RW,Italy,Club_186,€1M,1,1,2264,5
4188,Player_4187,27,ST,Portugal,Club_187,€2M,0,0,1034,3
4189,Player_4188,26,GK,Netherlands,Club_188,€483K,1,0,1469,0
4190,Player_4189,25,CB,Belgium,Club_189,€662K,0,0,629,0
4191,Player_4190,18,LB,England,Club_190,€699K,0,0,163,5
4192,Player_4191,28,RB,Spain,Club_191,€1M,6,1,3622,5
4193,Player_4192,18,CDM,Germany,Club_192,€753K,4,0,2100,0
4194,Player_4193,30,CM,France,Club_193,€2M,3,0,2265,3
4195,Player_4194,31,CAM,Brazil,Club_194,€1M,3,0,3789,2
4196,Player_4195,28,LM,Argentina,Club_195,€1M,3,2,3046,2
4197,Player_4196,32,RM,Italy,Club_196,€1M,0,0,823,1
4198,Player_4197,18,LW,Portugal,Club_197,€964K,1,0,3431,3
4199,Player_4198,35,RW,Netherlands,Club_198,€1M,3,1,2432,5
4200,Player_4199,26,ST,Belgium,Club_199,€1M,1,0,55,0
4201,Player_4200,34,GK,England,Club_0,€189K,0,0,117,0
4202,Player_4201,26,CB,Spain,Club_1,€839K,0,3,2947,0
4203,Player_4202,31,LB,Germany,Club_2,€320K,1,0,3324,2
4204,Player_4203,18,RB,France,Club_3,€630K,0,0,797,5
4205,Player_4204,21,CDM,Brazil,Club_4,€854K,0,0,779,0
4206,Player_4205,29,CM,Argentina,Club_5,€1M,4,1,3063,0
4207,Player_4206,33,CAM,Italy,Club_6,€574K,1,1,2850,2
4208,Player_4207,32,LM,Portugal,Club_7,€1M,2,1,2892,0
4209,Player_4208,19,RM,Netherlands,Club_8,€740K,2,1,3251,1
4210,Player_4209,30,LW,Belgium,Club_9,€1M,2,1,1438,5
4211,Player_4210,26,RW,England,Club_10,€1M,2,0,1893,4
4212,Player_4211,18,ST,Spain,Club_11,€2M,1,0,3306,1
4213,Player_4212,18,GK,Germany,Club_12,€728K,0,1,2902,3
4214,Player_4213,31,CB,France,Club_13,€953K,1,1,707,1
4215,Player_4214,20,LB,Brazil,Club_14,€511K,0,0,1103,1
4216,Player_4215,25,RB,Argentina,Club_15,€909K,0,1,3718,2
4217,Player_4216,34,CDM,Italy,Club_16,€424K,0,0,21,3
4218,Player_4217,19,CM,Portugal,Club_17,€865K,1,0,1500,5
4219,Player_4218,34,CAM,Netherlands,Club_18,€1M,0,1,842,5
4220,Player_4219,26,LM,Belgium,Club_19,€1M,1,1,3511,1
4221,Player_4220,17,RM,England,Club_20,€547K,0,0,1760,4
4222,Player_4221,25,LW,Spain,Club_21,€1M,3,2,3641,1
4223,Player_4222,26,RW,Germany,Club_22,€1M,1,0,1116,0
4224,Player_4223,35,ST,France,Club_23,€2M,1,0,191,2
4225,Player_4224,31,GK,Brazil,Club_24,€402K,0,0,1018,0
4226,Player_4225,34,CB,Argentina,Club_25,€628K,1,0,1126,3
4227,Player_4226,26,LB,Italy,Club_26,€855K,0,0,395,3
4228,Player_4227,29,RB,Portugal,Club_27,€710K,0,0,3078,2
4229,Player_4228,17,CDM,Netherlands,Club_28,€903K,1,1,2687,1
4230,Player_4229,20,CM,Belgium,Club_29,€1M,1,1,1018,3
4231,Player_4230,20,CAM,England,Club_30,€995K,0,1,566,4
4232,Player_4231,34,LM,Spain,Club_31,€785K,0,0,230,2
4233,Player_4232,27,RM,Germany,Club_32,€969K,0,0,873,0
4234,Player_4233,33,LW,France,Club_33,€1M,2,2,2621,4
4235,Player_4234,19,RW,Brazil,Club_34,€1M,0,0,239,5
4236,Player_4235,32,ST,Argentina,Club_35,€969K,0,0,89,2
4237,Player_4236,25,GK,Italy,Club_36,€1M,3,1,2279,4
4238,Player_4237,35,CB,Portugal,Club_37,€486K,1,0,456,2
4239,Player_4238,21,LB,Netherlands,Club_38,€694K,0,0,2280,0
4240,Player_4239,29,RB,Belgium,Club_39,€920K,1,0,353,1
4241,Player_4240,26,CDM,England,Club_40,€792K,1,0,1004,2
4242,Player_4241,26,CM,Spain,Club_41,€869K,0,0,1356,3
4243,Player_4242,33,CAM,Germany,Club_42,€835K,0,0,438,0
4244,Player_4243,33,LM,France,Club_43,€1M,1,0,1398,0
4245,Player_4244,26,RM,Brazil,Club_44,€3M,4,2,3363,4
4246,Player_4245,27,LW,Argentina,Club_45,€1M,0,0,344,3
4247,Player_4246,20,RW,Italy,Club_46,€2M,3,1,2711,4
4248,Player_4247,24,ST,Portugal,Club_47,€1M,1,0,3499,5
4249,Player_4248,24,GK,Netherlands,Club_48,€745K,0,0,656,0
4250,Player_4249,25,CB,Belgium,Club_49,€1M,1,0,2177,2
4251,Player_4250,34,LB,England,Club_50,€650K,1,2,2188,5
4252,Player_4251,16,RB,Spain,Club_51,€984K,1,2,2462,3
4253,Player_4252,22,CDM,Germany,Club_52,€913K,1,0,1116,0
4254,Player_4253,19,CM,France,Club_53,€1M,1,2,625,3
4255,Player_4254,16,CAM,Brazil,Club_54,€1M,0,0,283,5
4256,Player_4255,30,LM,Argentina,Club_55,€1M,1,0,1979,2
4257,Player_4256,23,RM,Italy,Club_56,€1M,1,0,1678,1
4258,Player_4257,27,LW,Portugal,Club_57,€1M,0,0,222,4
4259,Player_4258,33,RW,Netherlands,Club_58,€1M,0,0,743,4
4260,Player_4259,30,ST,Belgium,Club_59,€2M,0,0,462,5
4261,Player_4260,32,GK,England,Club_60,€248K,0,0,1568,0
4262,Player_4261,29,CB,Spain,Club_61,€1M,4,2,3347,0
4263,Player_4262,29,LB,Germany,Club_62,€1M,1,1,1705,2
4264,Player_4263,33,RB,France,Club_63,€593K,2,0,1163,0
4265,Player_4264,35,CDM,Brazil,Club_64,€952K,2,0,2404,0
4266,Player_4265,33,CM,Argentina,Club_65,€1M,1,0,1736,0
4267,Player_4266,31,CAM,Italy,Club_66,€1M,1,0,1046,3
4268,Player_4267,16,LM,Portugal,Club_67,€1M,1,1,3341,3
4269,Player_4268,26,RM,Netherlands,Club_68,€1M,2,0,2906,1
4270,Player_4269,30,LW,Belgium,Club_69,€1M,0,0,664,3
4271,Player_4270,27,RW,England,Club_70,€1M,0,0,1356,4
4272,Player_4271,23,ST,Spain,Club_71,€2M,0,0,1014,5
4273,Player_4272,35,GK,Germany,Club_72,€568K,1,0,2132,1
4274,Player_4273,21,CB,France,Club_73,€961K,1,2,2668,0
4275,Player_4274,18,LB,Brazil,Club_74,€851K,1,0,1054,4
4276,Player_4275,28,RB,Argentina,Club_75,€686K,0,0,1764,1
4277,Player_4276,28,CDM,Italy,Club_76,€976K,2,2,2287,5
4278,Player_4277,17,CM,Portugal,Club_77,€1M,2,1,1913,1
4279,Player_4278,20,CAM,Netherlands,Club_78,€1M,0,0,362,4
4280,Player_4279,32,LM,Belgium,Club_79,€905K,1,0,2869,1
4281,Player_4280,21,RM,England,Club_80,€1M,3,0,1412,4
4282,Player_4281,17,LW,Spain,Club_81,€1M,2,3,3724,1
4283,Player_4282,19,RW,Germany,Club_82,€980K,1,0,667,1
4284,Player_4283,26,ST,France,Club_83,€1M,0,0,3370,1
4285,Player_4284,23,GK,Brazil,Club_84,€414K,1,1,1880,4
4286,Player_4285,27,CB,Argentina,Club_85,€1M,1,0,1394,1
4287,Player_4286,23,LB,Italy,Club_86,€530K,1,0,98,5
4288,Player_4287,26,RB,Portugal,Club_87,€867K,1,1,2094,5
4289,Player_4288,35,CDM,Netherlands,Club_88,€605K,5,1,2886,3
4290,Player_4289,23,CM,Belgium,Club_89,€1M,0,0,421,3
4291,Player_4290,23,CAM,England,Club_90,€1M,1,0,1503,3
4292,Player_4291,32,LM,Spain,Club_91,€1M,1,1,3650,3
4293,Player_4292,35,RM,Germany,Club_92,€1M,0,0,61,3
4294,Player_4293,35,LW,France,Club_93,€1M,0,1,1132,5
4295,Player_4294,31,RW,Brazil,Club_94,€1M,1,1,1702,0
4296,Player_4295,29,ST,Argentina,Club_95,€1M,0,1,3620,1
4297,Player_4296,26,GK,Italy,Club_96,€792K,0,2,3190,5
4298,Player_4297,22,CB,Portugal,Club_97,€1M,5,2,3057,5
4299,Player_4298,31,LB,Netherlands,Club_98,€732K,1,0,597,2
4300,Player_4299,28,RB,Belgium,Club_99,€1M,2,2,3453,0
4301,Player_4300,30,CDM,England,Club_100,€882K,0,0,391,4
4302,Player_4301,31,CM,Spain,Club_101,€730K,4,1,3024,0
4303,Player_4302,24,CAM,Germany,Club_102,€1M,0,1,1075,2
4304,Player_4303,18,LM,France,Club_103,€1M,1,0,2650,5
4305,Player_4304,34,RM,Brazil,Club_104,€573K,1,0,1312,0
4306,Player_4305,35,LW,Argentina,Club_105,€788K,2,1,2029,1
4307,Player_4306,20,RW,Italy,Club_106,€1M,1,1,2384,3
4308,Player_4307,25,ST,Portugal,Club_107,€3M,1,0,809,1
4309,Player_4308,32,GK,Netherlands,Club_108,€525K,2,0,3275,0
4310,Player_4309,30,CB,Belgium,Club_109,€1M,2,0,3309,5
4311,Player_4310,23,LB,England,Club_110,€640K,0,0,1405,5
4312,Player_4311,30,RB,Spain,Club_111,€1M,3,2,3738,2
4313,Player_4312,29,CDM,Germany,Club_112,€1M,2,2,2799,4
4314,Player_4313,35,CM,France,Club_113,€861K,0,0,1159,1
4315,Player_4314,22,CAM,Brazil,Club_114,€1M,4,1,3478,2
4316,Player_4315,27,LM,Argentina,Club_115,€1M,0,0,1531,4
4317,Player_4316,32,RM,Italy,Club_116,€1M,1,0,1385,3
4318,Player_4317,32,LW,Portugal,Club_117,€1M,1,3,3452,1
4319,Player_4318,25,RW,Netherlands,Club_118,€1M,0,0,880,5
4320,Player_4319,34,ST,Belgium,Club_119,€909K,0,0,1599,1
4321,Player_4320,29,GK,England,Club_120,€548K,6,0,2682,5
4322,Player_4321,26,CB,Spain,Club_121,€1M,0,0,253,5
4323,Player_4322,17,LB,Germany,Club_122,€577K,1,2,3548,3
4324,Player_4323,33,RB,France,Club_123,€456K,1,2,3185,3
4325,Player_4324,22,CDM,Brazil,Club_124,€742K,1,0,2067,0
4326,Player_4325,27,CM,Argentina,Club_125,€2M,2,0,2575,4
4327,Player_4326,17,CAM,Italy,Club_126,€769K,1,0,1168,2
4328,Player_4327,35,LM,Portugal,Club_127,€1M,0,1,1231,3
4329,Player_4328,33,RM,Netherlands,Club_128,€1M,4,0,3602,0
4330,Player_4329,21,LW,Belgium,Club_129,€2M,2,0,2423,4
4331,Player_4330,25,RW,England,Club_130,€2M,1,1,3575,4
4332,Player_4331,35,ST,Spain,Club_131,€1M,0,0,165,1
4333,Player_4332,30,GK,Germany,Club_132,€342K,0,1,1573,0
4334,Player_4333,20,CB,France,Club_133,€669K,1,0,3252,0
4335,Player_4334,35,LB,Brazil,Club_134,€650K,0,1,2908,1
4336,Player_4335,18,RB,Argentina,Club_135,€432K,0,1,616,2
4337,Player_4336,20,CDM,Italy,Club_136,€1M,3,3,2659,3
4338,Player_4337,23,CM,Portugal,Club_137,€824K,0,0,1625,5
4339,Player_4338,23,CAM,Netherlands,Club_138,€1M,0,0,3515,1
4340,Player_4339,23,LM,Belgium,Club_139,€1M,2,4,3403,3
4341,Player_4340,27,RM,England,Club_140,€1M,0,0,502,5
4342,Player_4341,23,LW,Spain,Club_141,€2M,1,0,912,0
4343,Player_4342,26,RW,Germany,Club_142,€1M,1,0,2126,1
4344,Player_4343,29,ST,France,Club_143,€1M,0,0,584,5
4345,Player_4344,23,GK,Brazil,Club_144,€956K,3,2,1958,2
4346,Player_4345,25,CB,Argentina,Club_145,€1M,2,2,2735,3
4347,Player_4346,22,LB,Italy,Club_146,€649K,0,0,395,3
